Time (s),ECG
404.02,-0.366000941958901
404.03,-0.358365744470134
404.04,-0.34479786613231084
404.05,-0.3736962957537077
404.06,-0.3753831181327671
404.07,-0.37912150046819776
404.08,-0.3691844985761061
404.09,-0.3776741154137869
404.1,-0.37821460248553657
404.11,-0.3772360698490655
404.12,-0.3688949318067631
404.13,-0.37376457215168624
404.14,-0.36629035122762205
404.15,-0.37384117012041207
404.16,-0.3708720932961615
404.17,-0.3679531501992082
404.18,-0.36506958663870476
404.19,-0.3737201176948409
404.2,-0.36217016944358915
404.21,-0.363842742874366
404.22,-0.3705990109758198
404.23,-0.3751215406580028
404.24,-0.3552949298042492
404.25,-0.3467071398238483
404.26,-0.35988069865683653
404.27,-0.39499577660366814
404.28,-0.37865525836694375
404.29,-0.37706204618252365
404.3,-0.3586879985033958
404.31,-0.34734690585850975
404.32,-0.323648781053354
404.33,-0.32932452285822655
404.34,-0.35108639297838956
404.35,-0.3763448298251702
404.36,-0.36814634846244987
404.37,-0.3442642199651737
404.38,-0.3359523061117681
404.39,-0.3248711536130775
404.4,-0.2910988471676937
404.41,-0.31839996009311833
404.42,-0.3648593771266318
404.43,-0.39931654863712807
404.44,-0.4436679374176125
404.45,-0.43822544895049687
404.46,-0.4518543403932159
404.47,-0.47875467826526774
404.48,-0.7063097273230804
404.49,-0.7125100057568267
404.5,-0.6077346926433738
404.51,-0.5287299779840725
404.52,-0.4964346149986847
404.53,-0.43961446031739015
404.54,-0.373279495939918
404.55,-0.38127087455802655
404.56,-0.39318925966337853
404.57,-0.3911401900632931
404.58,-0.3550096713970881
404.59,-0.3638942007955951
404.6,-0.3481530692018552
404.61,-0.36971084733195897
404.62,-0.3502271877457369
404.63,-0.3750578371939656
404.64,-0.39698561729714127
404.65,-0.39367335913133744
404.66,-0.37485741533361094
404.67,-0.3657059936526963
404.68,-0.33446637485365627
404.69,-0.3290634788687056
404.7,-0.30838809509426673
404.71,-0.29589289607724817
404.72,-0.2690349583964801
404.73,-0.2650611512881861
404.74,-0.24358120147329243
404.75,-0.2298739672089998
404.76,-0.22751447101455435
404.77,-0.2862725700899868
404.78,-0.3342366443357944
404.79,-0.34586549087557755
404.8,-0.3458913397384014
404.81,-0.3876409000129133
404.82,-0.40135471059623595
404.83,-0.4148464632197885
404.84,-0.4382976116914544
404.85,-0.4691706281273311
404.86,-0.47747515513551875
404.87,-0.488311899500097
404.88,-0.46390760246898416
404.89,-0.4336614088157987
404.9,-0.3943369397720968
404.91,-0.3812522118230128
404.92,-0.35958062639478533
404.93,-0.3487388587085815
404.94,-0.325796951356692
404.95,-0.33314838212049824
404.96,-0.3504720009517054
404.97,-0.3655620688734233
404.98,-0.36094765005137963
404.99,-0.37756230897922594
405.0,-0.3670883976353292
405.01,-0.3466159946795844
405.02,-0.3232457679618889
405.03,-0.3382674632043043
405.04,-0.3562383966556787
405.05,-0.3778612349733878
405.06,-0.3712019006866616
405.07,-0.3739087723255078
405.08,-0.36317409162285774
405.09,-0.36107787009526543
405.1,-0.35753491777125096
405.11,-0.3651430265986796
405.12,-0.3570482103211423
405.13,-0.3666144852278792
405.14,-0.36452479481942535
405.15,-0.3615193032412216
405.16,-0.347875903820309
405.17,-0.36053520530730443
405.18,-0.3554681109128202
405.19,-0.3630167343395563
405.2,-0.36967354670592584
405.21,-0.3801752780896658
405.22,-0.3688289834690651
405.23,-0.367641281336336
405.24,-0.36965466954120607
405.25,-0.37573105343232993
405.26,-0.3636175484057328
405.27,-0.3685263435805465
405.28,-0.35878590244162456
405.29,-0.3643899749147602
405.3,-0.36852678501046293
405.31,-0.37533304586597366
405.32,-0.3613929842082453
405.33,-0.3696788578338631
405.34,-0.36561777574595183
405.35,-0.37943879078431075
405.36,-0.3657202955306192
405.37,-0.3654709388822055
405.38,-0.36724065269274103
405.39,-0.3743219014877665
405.4,-0.3682855471006001
405.41,-0.3624047479024062
405.42,-0.3597678872423695
405.43,-0.3651480800683461
405.44,-0.3360272805020745
405.45,-0.34721908925507466
405.46,-0.3710407399858062
405.47,-0.3871324946830188
405.48,-0.3800681009897992
405.49,-0.37587550480869414
405.5,-0.37911553053530506
405.51,-0.390833113960975
405.52,-0.38463582895291315
405.53,-0.3567984087860199
405.54,-0.3347427983361896
405.55,-0.35064919998857547
405.56,-0.3390723999521624
405.57,-0.3368061467637501
405.58,-0.29942548174966116
405.59,-0.28413212388044673
405.6,-0.29660714731052523
405.61,-0.31727594629769434
405.62,-0.31563596218887013
405.63,-0.37307411742616886
405.64,-0.40608348151853735
405.65,-0.44549886838745695
405.66,-0.43257173444155517
405.67,-0.45524318141405157
405.68,-0.5094765413715336
405.69,-0.4582142547042791
405.7,-0.4687218088445041
405.71,-0.5148255467267249
405.72,-0.6541082289179074
405.73,-0.6363727448228351
405.74,-0.3828674972664062
405.75,0.17873704784316108
405.76,0.8746720516315464
405.77,0.7192286692394323
405.78,-0.22440985529708346
405.79,-0.875085235962827
405.8,-0.8719432596451291
405.81,-0.7399733742690507
405.82,-0.7137780004162871
405.83,-0.6127262816159375
405.84,-0.5305377671372897
405.85,-0.5121350107832755
405.86,-0.4022792838807219
405.87,-0.388857503792847
405.88,-0.42782970474194176
405.89,-0.3688090589036807
405.9,-0.32849525762385423
405.91,-0.37371164889484904
405.92,-0.3481091520414721
405.93,-0.2667904603232952
405.94,-0.22431126886031688
405.95,-0.20653846476961907
405.96,-0.14454063607566253
405.97,-0.15804186479594104
405.98,-0.13605949114873372
405.99,-0.11388997549972667
406.0,-0.12178121829394958
406.01,-0.19958618555600066
406.02,-0.29248225401800104
406.03,-0.3872077169423275
406.04,-0.5121731089877015
406.05,-0.595171263203878
406.06,-0.6224450766050332
406.07,-0.687635344040414
406.08,-0.7257032915412486
406.09,-0.6825415568350715
406.1,-0.5807114816300981
406.11,-0.5455249896436246
406.12,-0.48309333888207046
406.13,-0.3923793806787601
406.14,-0.2889770398075215
406.15,-0.27623218600992094
406.16,-0.2536787190767436
406.17,-0.2125991465913099
406.18,-0.2368435809765972
406.19,-0.2850876131253152
406.2,-0.3087294710853063
406.21,-0.3198247276142485
406.22,-0.3289823718594647
406.23,-0.39857752528567264
406.24,-0.43081511769277436
406.25,-0.42647263095824356
406.26,-0.39695098911605886
406.27,-0.45036554292545733
406.28,-0.43587820255489773
406.29,-0.37177648777556915
406.3,-0.386523585846937
406.31,-0.40283455972058624
406.32,-0.3539786955639206
406.33,-0.3359622705374373
406.34,-0.3484948878714064
406.35,-0.37413002409910284
406.36,-0.35583443887226807
406.37,-0.34833688062490303
406.38,-0.2987491098999504
406.39,-0.3279181751425054
406.4,-0.4002531062982537
406.41,-0.4347875126182828
406.42,-0.451263668099687
406.43,-0.5062065129909211
406.44,-0.5261999372891181
406.45,-0.4852371850424495
406.46,-0.4648268769047722
406.47,-0.4540070309547893
406.48,-0.46982191842661464
406.49,-0.5560838005823433
406.5,-0.5963470418946181
406.51,-0.6740048841918236
406.52,-0.8410422651784476
406.53,-0.6906219780544911
406.54,0.05349352723065451
406.55,0.7143672402309433
406.56,0.9186022160325606
406.57,0.515547780100784
406.58,-0.2549409065724231
406.59,-0.8033079490268034
406.6,-0.7514761444149717
406.61,-0.6318624843928162
406.62,-0.679025424101604
406.63,-0.6701024232390108
406.64,-0.6159917126351956
406.65,-0.5334923627692629
406.66,-0.4671467545500815
406.67,-0.45568415300015935
406.68,-0.4138487688951006
406.69,-0.38527785823472055
406.7,-0.39885998118757726
406.71,-0.4170887845514044
406.72,-0.3612661832626255
406.73,-0.3702942342325148
406.74,-0.39322722012011324
406.75,-0.39331208998486344
406.76,-0.3839290989571093
406.77,-0.42288115981096824
406.78,-0.4162208021276038
406.79,-0.4070511467700884
406.8,-0.3878138361063486
406.81,-0.3887729802747076
406.82,-0.36137505599059255
406.83,-0.3430622391640421
406.84,-0.3173663292120431
406.85,-0.3110040101321749
406.86,-0.3343085695821926
406.87,-0.3835092780692049
406.88,-0.3972116169213111
406.89,-0.39327056175130004
406.9,-0.35192942284323364
406.91,-0.33784087602324386
406.92,-0.30848653761995837
406.93,-0.29409164103428526
406.94,-0.2774326977819594
406.95,-0.29464923023345896
406.96,-0.31566865157479657
406.97,-0.34001299608650004
406.98,-0.36192668199278194
406.99,-0.3879130466819942
407.0,-0.3873802108572881
407.01,-0.3973941083298266
407.02,-0.40149301538218485
407.03,-0.4233797045389362
407.04,-0.41662026296398136
407.05,-0.4019112334781747
407.06,-0.3917972681776879
407.07,-0.42274594438362567
407.08,-0.39943936881750236
407.09,-0.3738731304426276
407.1,-0.3595347221060845
407.11,-0.3634811100657527
407.12,-0.3624660251600752
407.13,-0.3586703874310847
407.14,-0.3558496188779283
407.15,-0.3681949080408532
407.16,-0.358686069774812
407.17,-0.3546629003862196
407.18,-0.33186118840593687
407.19,-0.351409454105627
407.2,-0.3508554748268862
407.21,-0.36004293487707606
407.22,-0.3560802805473742
407.23,-0.3691207270350477
407.24,-0.3576037428094888
407.25,-0.3512001455035848
407.26,-0.3384690295326058
407.27,-0.34938352601979383
407.28,-0.3495699835753174
407.29,-0.3548306339743573
407.3,-0.3529067372837891
407.31,-0.3600943377495359
407.32,-0.3473786848031868
407.33,-0.3464557256303037
407.34,-0.337493373079952
407.35,-0.34382033156184966
407.36,-0.3406822186410322
407.37,-0.35334627378748434
407.38,-0.348692742073245
407.39,-0.3614318740022242
407.4,-0.3531552752193165
407.41,-0.3476394077936858
407.42,-0.34219915117744376
407.43,-0.3575819255866636
407.44,-0.3525374200026634
407.45,-0.34995845708401196
407.46,-0.33820535531915824
407.47,-0.34349125919754997
407.48,-0.3331248405860091
407.49,-0.33766590179061357
407.5,-0.33583681020664474
407.51,-0.35372385922904187
407.52,-0.34847879379583624
407.53,-0.3540368449874793
407.54,-0.3486910868487921
407.55,-0.3505550780038677
407.56,-0.329631107850739
407.57,-0.32519144756926754
407.58,-0.3175020599862904
407.59,-0.3216494716260055
407.6,-0.3275831191562595
407.61,-0.3292368539323259
407.62,-0.32460487232000584
407.63,-0.33368549116953805
407.64,-0.3297327602352547
407.65,-0.3437824853347765
407.66,-0.33821632239485105
407.67,-0.3449419990940945
407.68,-0.34067191733826235
407.69,-0.3465288185808769
407.7,-0.340844026498084
407.71,-0.3499079214424154
407.72,-0.32808993572645817
407.73,-0.3238476282732246
407.74,-0.3260495717670357
407.75,-0.33896371289219407
407.76,-0.32531028373766285
407.77,-0.337002365687589
407.78,-0.3418948164728218
407.79,-0.3396413921534151
407.8,-0.32761403537857137
407.81,-0.33187344114364214
407.82,-0.32790970904660655
407.83,-0.3415986199764874
407.84,-0.3363917892061595
407.85,-0.341406314049714
407.86,-0.3383223072088937
407.87,-0.3416982945350882
407.88,-0.3178342303911025
407.89,-0.3221588849939568
407.9,-0.31220875434590317
407.91,-0.31914405746442476
407.92,-0.32771487021421974
407.93,-0.3312457871783752
407.94,-0.32094539925606225
407.95,-0.3268963863621724
407.96,-0.31784752239554254
407.97,-0.33518400822756395
407.98,-0.33315787836186006
407.99,-0.3364395436860782
408.0,-0.33219968082763895
408.01,-0.34506813543430204
408.02,-0.34047314881427815
408.03,-0.35547612597191225
408.04,-0.3395288496316276
408.05,-0.33570790993978883
408.06,-0.3312757693206507
408.07,-0.3344277748967547
408.08,-0.31656558147494457
408.09,-0.32424162011906515
408.1,-0.3194769896241229
408.11,-0.3244905609425877
408.12,-0.3183965886775413
408.13,-0.3255305319720217
408.14,-0.3299568973153952
408.15,-0.34694215290527447
408.16,-0.3417482802559607
408.17,-0.34963582614989114
408.18,-0.3469749046598024
408.19,-0.35277810110555086
408.2,-0.3349403616723074
408.21,-0.3270106099040514
408.22,-0.31120790376877827
408.23,-0.3227159388352042
408.24,-0.3192666833718643
408.25,-0.31576400899796314
408.26,-0.3067862225542331
408.27,-0.3271938203970167
408.28,-0.329812477637842
408.29,-0.3388578960011682
408.3,-0.3312055220025452
408.31,-0.3368030164952082
408.32,-0.3322661366010298
408.33,-0.34067111938227174
408.34,-0.34137935823605936
408.35,-0.35508879371510293
408.36,-0.3297815577966717
408.37,-0.32855904816057907
408.38,-0.3266804051064215
408.39,-0.3353620923488695
408.4,-0.31863674420879023
408.41,-0.3264890327540335
408.42,-0.3268499024087865
408.43,-0.331008032744859
408.44,-0.32891293361660523
408.45,-0.3303271029354735
408.46,-0.3290016995425131
408.47,-0.34478643041403695
408.48,-0.34292283256875983
408.49,-0.34543227789484415
408.5,-0.33373778434313034
408.51,-0.3445898939707796
408.52,-0.328663992697602
408.53,-0.3313678849439177
408.54,-0.308275644544265
408.55,-0.32034109073459055
408.56,-0.3209067519004408
408.57,-0.3186931397180509
408.58,-0.3133193591306369
408.59,-0.33121491956739185
408.6,-0.34037050838868876
408.61,-0.34813430787752164
408.62,-0.3405526289642157
408.63,-0.33342689376339496
408.64,-0.31802988591543
408.65,-0.3320827725491155
408.66,-0.33646838558982156
408.67,-0.35483506947447685
408.68,-0.3377400787178817
408.69,-0.33443013495979157
408.7,-0.3352939655993631
408.71,-0.3485877829147908
408.72,-0.32938596378974677
408.73,-0.32924610861143394
408.74,-0.3288669205979472
408.75,-0.33029547761027145
408.76,-0.31463699157351926
408.77,-0.30179805972715185
408.78,-0.30095974061724223
408.79,-0.32556848016760936
408.8,-0.3261326697378568
408.81,-0.3362627426296474
408.82,-0.3361108112595792
408.83,-0.3535302759057538
408.84,-0.34156896870431064
408.85,-0.34803554301708417
408.86,-0.3429321405197863
408.87,-0.3574110874746437
408.88,-0.34911042751617194
408.89,-0.34820012401605405
408.9,-0.3378303505561643
408.91,-0.3375670716735812
408.92,-0.33426069104156614
408.93,-0.32780108021271537
408.94,-0.31517331132482723
408.95,-0.3203810606378578
408.96,-0.31119950251451567
408.97,-0.3223468077538128
408.98,-0.31867995429122575
408.99,-0.32647467310422795
409.0,-0.30771466807364295
409.01,-0.31953600903115764
409.02,-0.33094752916348325
409.03,-0.3400125965422344
409.04,-0.33074515278402045
409.05,-0.33732741049000525
409.06,-0.3290424389206082
409.07,-0.3326132898478613
409.08,-0.32088531394269254
409.09,-0.32995102689141503
409.1,-0.32317913239790946
409.11,-0.3380252316776352
409.12,-0.3333313218983133
409.13,-0.322964088189209
409.14,-0.3211794909968014
409.15,-0.32273860654468023
409.16,-0.3073124325677389
409.17,-0.321070133959831
409.18,-0.3191452868235574
409.19,-0.33248081416029085
409.2,-0.3187249323812212
409.21,-0.32184209315379264
409.22,-0.32165656836471657
409.23,-0.3301184120740273
409.24,-0.32340208022246775
409.25,-0.3340953502117955
409.26,-0.3245580007508436
409.27,-0.3229480309553736
409.28,-0.32188524884474834
409.29,-0.32284953060045635
409.3,-0.3273238195527626
409.31,-0.33892596471481845
409.32,-0.3200798917957916
409.33,-0.3134197251484014
409.34,-0.3201461402572831
409.35,-0.3302999605498372
409.36,-0.2954135769022836
409.37,-0.3012463089802924
409.38,-0.31532204138328074
409.39,-0.3330207095211073
409.4,-0.3408975453530972
409.41,-0.33638358414874286
409.42,-0.3282479039500799
409.43,-0.3459777351275629
409.44,-0.31575775818271534
409.45,-0.3039236036313923
409.46,-0.31577126114775916
409.47,-0.3301822091331411
409.48,-0.29745271450584476
409.49,-0.2733452129464804
409.5,-0.3017552925278282
409.51,-0.3063059020836181
409.52,-0.29891089552523364
409.53,-0.32459615702618094
409.54,-0.32307688298574067
409.55,-0.3273105110906829
409.56,-0.349311864851439
409.57,-0.36223912262023117
409.58,-0.3488848217859781
409.59,-0.3832724877079522
409.6,-0.77621451845531
409.61,-0.8067299782052528
409.62,-0.7162813245309434
409.63,-0.5950774413216225
409.64,-0.5108613053129152
409.65,-0.4136189429167648
409.66,-0.33262882103355956
409.67,-0.3615429530544991
409.68,-0.38009633458435527
409.69,-0.36955899877314136
409.7,-0.3283960239510397
409.71,-0.3417538951745126
409.72,-0.32559242697045315
409.73,-0.36121029558775747
409.74,-0.361557533553578
409.75,-0.4066268369431432
409.76,-0.42736207907807183
409.77,-0.436350132063438
409.78,-0.4259797117036251
409.79,-0.4397354075945805
409.8,-0.4212110443388387
409.81,-0.36684964802176323
409.82,-0.3414033601389018
409.83,-0.33324062867750676
409.84,-0.27221384984817515
409.85,-0.23633743862614995
409.86,-0.21947516021928884
409.87,-0.15757626691311602
409.88,-0.07773707911759555
409.89,-0.1356622421221807
409.9,-0.20454750654605344
409.91,-0.2559738118056422
409.92,-0.3003226236802792
409.93,-0.36212371041616626
409.94,-0.3994719686960487
409.95,-0.4760635198649663
409.96,-0.5054761234996819
409.97,-0.5409607829491269
409.98,-0.5459530915905542
409.99,-0.5380017540438696
410.0,-0.5099791325802622
410.01,-0.45106035345356843
410.02,-0.38326901666246316
410.03,-0.35790173458753666
410.04,-0.3244060659174073
410.05,-0.3109741456489461
410.06,-0.3202833066087914
410.07,-0.32484477849207266
410.08,-0.3248427147534317
410.09,-0.35168954117725326
410.1,-0.3683539463635373
410.11,-0.39198597412973984
410.12,-0.36198378992636177
410.13,-0.354509229632198
410.14,-0.3152797823721831
410.15,-0.3292209638700913
410.16,-0.35331922458633613
410.17,-0.3639809095092375
410.18,-0.3604851334633348
410.19,-0.36662191766008645
410.2,-0.3547468722763952
410.21,-0.3392452170585422
410.22,-0.3253894570368122
410.23,-0.32064510737630686
410.24,-0.31669751831974824
410.25,-0.32689768332975794
410.26,-0.3166740273414461
410.27,-0.3458549958525297
410.28,-0.35151375874629787
410.29,-0.35581426028371205
410.3,-0.3496144639108726
410.31,-0.3625104102906411
410.32,-0.349753788972026
410.33,-0.34520016838465484
410.34,-0.34439210474870413
410.35,-0.3429647851030623
410.36,-0.3334722941055157
410.37,-0.3438470625441452
410.38,-0.33212103332782217
410.39,-0.3281707939966305
410.4,-0.325756050766868
410.41,-0.3401188714487676
410.42,-0.3366945572767414
410.43,-0.3504777047259773
410.44,-0.3439810615374249
410.45,-0.3421747091147198
410.46,-0.3278338311507818
410.47,-0.33499740721204624
410.48,-0.33366735610214704
410.49,-0.33363026377540567
410.5,-0.3260287889096276
